[2018-04-17 17:17:54,266: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/apps/worker.py:161: CDeprecationWarning: 
Starting from version 3.2 Celery will refuse to accept pickle by default.

The pickle serializer is a security concern as it may give attackers
the ability to execute any command.  It's important to secure
your broker from unauthorized access when using pickle, so we think
that enabling pickle should require a deliberate action and not be
the default choice.

If you depend on pickle then you should set a setting to disable this
warning and to be sure that everything will continue working
when you upgrade to Celery 3.2::

    CELERY_ACCEPT_CONTENT = ['pickle', 'json', 'msgpack', 'yaml']

You must only enable the serializers that you will actually use.


  warnings.warn(CDeprecationWarning(W_PICKLE_DEPRECATED))
[2018-04-17 17:17:55,368: WARNING/MainProcess] /usr/lib/python2.7/site-packages/djcelery/loaders.py:133: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-17 17:17:55,369: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/fixups/django.py:265: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warnings.warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-17 17:17:55,369: WARNING/MainProcess] celery@bogon ready.
[2018-04-17 17:17:56,707: WARNING/MainProcess] Exception
[2018-04-17 17:17:56,707: WARNING/MainProcess] KeyError
[2018-04-17 17:17:56,707: WARNING/MainProcess] :
[2018-04-17 17:17:56,707: WARNING/MainProcess] KeyError(140646120990528,)
[2018-04-17 17:17:56,708: WARNING/MainProcess] in
[2018-04-17 17:17:56,708: WARNING/MainProcess] <module 'threading' from '/usr/lib64/python2.7/threading.pyc'>
[2018-04-17 17:17:56,708: WARNING/MainProcess] ignored
[2018-04-17 17:17:59,459: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/apps/worker.py:161: CDeprecationWarning: 
Starting from version 3.2 Celery will refuse to accept pickle by default.

The pickle serializer is a security concern as it may give attackers
the ability to execute any command.  It's important to secure
your broker from unauthorized access when using pickle, so we think
that enabling pickle should require a deliberate action and not be
the default choice.

If you depend on pickle then you should set a setting to disable this
warning and to be sure that everything will continue working
when you upgrade to Celery 3.2::

    CELERY_ACCEPT_CONTENT = ['pickle', 'json', 'msgpack', 'yaml']

You must only enable the serializers that you will actually use.


  warnings.warn(CDeprecationWarning(W_PICKLE_DEPRECATED))
[2018-04-17 17:18:00,557: WARNING/MainProcess] /usr/lib/python2.7/site-packages/djcelery/loaders.py:133: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-17 17:18:00,557: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/fixups/django.py:265: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warnings.warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-17 17:18:00,558: WARNING/MainProcess] celery@bogon ready.
[2018-04-17 17:18:21,034: DEBUG/Worker-2] (0.000) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '84dbb2e2-0b1c-4606-9014-8fa1c6ab3a78'; args=('84dbb2e2-0b1c-4606-9014-8fa1c6ab3a78',)
[2018-04-24 04:00:02,415: DEBUG/Worker-2] (0.011) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-23%', 2, 2)
[2018-04-24 04:00:02,474: DEBUG/Worker-2] (0.009) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-23%', 2, 3)
[2018-04-24 04:00:02,513: DEBUG/Worker-1] (0.042) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('8d747e6a-b673-4ca3-8c93-ad28ab665986', 'SUCCESS', NULL, '2018-04-23 20:00:02', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['8d747e6a-b673-4ca3-8c93-ad28ab665986', 'SUCCESS', None, u'2018-04-23 20:00:02', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-24 04:00:02,523: DEBUG/Worker-2] (0.007) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-23%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-23%', 2, 4)
[2018-04-24 04:00:02,528: WARNING/Worker-2] {'user_id': 2L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-24 04:00:02,555: DEBUG/Worker-2] (0.009) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (2, 0, 0, 0, 0, 0, '2018-04-23'); args=[2, 0, 0, 0, 0, 0, u'2018-04-23']
[2018-04-24 04:00:02,617: DEBUG/Worker-2] (0.005) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '409aa29c-406e-43b7-9f06-173d74f48d0d'; args=('409aa29c-406e-43b7-9f06-173d74f48d0d',)
[2018-04-24 04:00:02,689: DEBUG/Worker-2] (0.008) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('409aa29c-406e-43b7-9f06-173d74f48d0d', 'SUCCESS', NULL, '2018-04-23 20:00:02', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['409aa29c-406e-43b7-9f06-173d74f48d0d', 'SUCCESS', None, u'2018-04-23 20:00:02', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-24 18:26:27,695: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/apps/worker.py:161: CDeprecationWarning: 
Starting from version 3.2 Celery will refuse to accept pickle by default.

The pickle serializer is a security concern as it may give attackers
the ability to execute any command.  It's important to secure
your broker from unauthorized access when using pickle, so we think
that enabling pickle should require a deliberate action and not be
the default choice.

If you depend on pickle then you should set a setting to disable this
warning and to be sure that everything will continue working
when you upgrade to Celery 3.2::

    CELERY_ACCEPT_CONTENT = ['pickle', 'json', 'msgpack', 'yaml']

You must only enable the serializers that you will actually use.


  warnings.warn(CDeprecationWarning(W_PICKLE_DEPRECATED))
[2018-04-24 18:26:31,278: WARNING/MainProcess] /usr/lib/python2.7/site-packages/djcelery/loaders.py:133: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-24 18:26:31,324: WARNING/MainProcess] /usr/lib/python2.7/site-packages/celery/fixups/django.py:265: UserWarning: Using settings.DEBUG leads to a memory leak, never use this setting in production environments!
  warnings.warn('Using settings.DEBUG leads to a memory leak, never '
[2018-04-24 18:26:31,324: WARNING/MainProcess] celery@bogon ready.
[2018-04-24 18:36:26,191: DEBUG/Worker-2] (0.029) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = 'e7f0d1d7-d753-4667-a6fe-24184fd9d794'; args=('e7f0d1d7-d753-4667-a6fe-24184fd9d794',)
[2018-04-24 18:36:26,293: DEBUG/Worker-2] (0.009) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('e7f0d1d7-d753-4667-a6fe-24184fd9d794', 'SUCCESS', NULL, '2018-04-24 10:36:26', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['e7f0d1d7-d753-4667-a6fe-24184fd9d794', 'SUCCESS', None, u'2018-04-24 10:36:26', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-24 18:36:41,599: DEBUG/Worker-1] (0.007) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = 'd21620ac-32ff-4908-a85b-82b747669913'; args=('d21620ac-32ff-4908-a85b-82b747669913',)
[2018-04-24 18:36:41,683: DEBUG/Worker-1] (0.009) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('d21620ac-32ff-4908-a85b-82b747669913', 'SUCCESS', NULL, '2018-04-24 10:36:41', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['d21620ac-32ff-4908-a85b-82b747669913', 'SUCCESS', None, u'2018-04-24 10:36:41', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-24 18:37:11,108: DEBUG/Worker-2] (0.001) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = 'dc564206-3d78-42af-b313-effb066aae35'; args=('dc564206-3d78-42af-b313-effb066aae35',)
[2018-04-24 18:37:11,114: DEBUG/Worker-2] (0.002) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('dc564206-3d78-42af-b313-effb066aae35', 'SUCCESS', NULL, '2018-04-24 10:37:11', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['dc564206-3d78-42af-b313-effb066aae35', 'SUCCESS', None, u'2018-04-24 10:37:11', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-24 18:37:17,636: DEBUG/Worker-1] (0.001) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '2e6c4121-26c2-4064-a90a-17c687758fc7'; args=('2e6c4121-26c2-4064-a90a-17c687758fc7',)
[2018-04-24 18:37:17,648: DEBUG/Worker-1] (0.008) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('2e6c4121-26c2-4064-a90a-17c687758fc7', 'SUCCESS', NULL, '2018-04-24 10:37:17', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['2e6c4121-26c2-4064-a90a-17c687758fc7', 'SUCCESS', None, u'2018-04-24 10:37:17', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-24 18:37:27,356: DEBUG/Worker-2] (0.010) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = 'f1b100cb-53b1-426b-a056-7238a6965007'; args=('f1b100cb-53b1-426b-a056-7238a6965007',)
[2018-04-24 18:37:27,371: DEBUG/Worker-2] (0.001) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('f1b100cb-53b1-426b-a056-7238a6965007', 'SUCCESS', NULL, '2018-04-24 10:37:27', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['f1b100cb-53b1-426b-a056-7238a6965007', 'SUCCESS', None, u'2018-04-24 10:37:27', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-24 18:37:36,640: DEBUG/Worker-1] (0.002) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '8549d7e3-dd5a-43b6-855a-971e210b31f4'; args=('8549d7e3-dd5a-43b6-855a-971e210b31f4',)
[2018-04-24 18:37:36,653: DEBUG/Worker-1] (0.002) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('8549d7e3-dd5a-43b6-855a-971e210b31f4', 'SUCCESS', NULL, '2018-04-24 10:37:36', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['8549d7e3-dd5a-43b6-855a-971e210b31f4', 'SUCCESS', None, u'2018-04-24 10:37:36', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-25 04:00:03,565: DEBUG/Worker-1] (0.056) SELECT `dashboard_userprofile`.`id`, `dashboard_userprofile`.`password`, `dashboard_userprofile`.`last_login`, `dashboard_userprofile`.`is_superuser`, `dashboard_userprofile`.`username`, `dashboard_userprofile`.`first_name`, `dashboard_userprofile`.`last_name`, `dashboard_userprofile`.`email`, `dashboard_userprofile`.`is_staff`, `dashboard_userprofile`.`is_active`, `dashboard_userprofile`.`date_joined`, `dashboard_userprofile`.`name_cn`, `dashboard_userprofile`.`phone` FROM `dashboard_userprofile`; args=()
[2018-04-25 04:00:03,867: DEBUG/Worker-1] (0.029) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-24%', 0)
[2018-04-25 04:00:03,903: DEBUG/Worker-1] (0.003) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-24%', 1)
[2018-04-25 04:00:03,906: DEBUG/Worker-1] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-24%', 2)
[2018-04-25 04:00:03,910: DEBUG/Worker-1] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-24%', 3)
[2018-04-25 04:00:03,914: DEBUG/Worker-1] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-24%', 4)
[2018-04-25 04:00:03,893: DEBUG/Worker-2] (0.063) UPDATE `celery_taskmeta` SET `hidden` = 1 WHERE `celery_taskmeta`.`date_done` < '2018-04-23 20:00:03'; args=(True, u'2018-04-23 20:00:03')
[2018-04-25 04:00:03,930: DEBUG/Worker-2] (0.003) DELETE FROM celery_taskmeta WHERE hidden=1; args=(True,)
[2018-04-25 04:00:03,927: WARNING/Worker-1] {'user_id': 1L, 'type4': 0, 'type1': 1, 'type0': 1, 'type3': 4, 'type2': 0}
[2018-04-25 04:00:03,965: DEBUG/Worker-2] (0.005) UPDATE `celery_tasksetmeta` SET `hidden` = 1 WHERE `celery_tasksetmeta`.`date_done` < '2018-04-23 20:00:03'; args=(True, u'2018-04-23 20:00:03')
[2018-04-25 04:00:03,968: DEBUG/Worker-2] (0.003) DELETE FROM celery_tasksetmeta WHERE hidden=1; args=(True,)
[2018-04-25 04:00:03,999: DEBUG/Worker-1] (0.019) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (1, 1, 1, 0, 4, 0, '2018-04-24'); args=[1, 1, 1, 0, 4, 0, u'2018-04-24']
[2018-04-25 04:00:04,011: DEBUG/Worker-2] (0.005) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '7966f61a-05a0-49cd-a36e-0e182578172b'; args=('7966f61a-05a0-49cd-a36e-0e182578172b',)
[2018-04-25 04:00:04,038: DEBUG/Worker-1] (0.005) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-24%', 2, 0)
[2018-04-25 04:00:04,042: DEBUG/Worker-1] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-24%', 2, 1)
[2018-04-25 04:00:04,047: DEBUG/Worker-1] (0.003) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-24%', 2, 2)
[2018-04-25 04:00:04,048: DEBUG/Worker-1] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-24%', 2, 3)
[2018-04-25 04:00:04,050: DEBUG/Worker-1] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-24%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-24%', 2, 4)
[2018-04-25 04:00:04,050: WARNING/Worker-1] {'user_id': 2L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 3, 'type2': 0}
[2018-04-25 04:00:04,053: DEBUG/Worker-2] (0.003) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('7966f61a-05a0-49cd-a36e-0e182578172b', 'SUCCESS', NULL, '2018-04-24 20:00:04', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['7966f61a-05a0-49cd-a36e-0e182578172b', 'SUCCESS', None, u'2018-04-24 20:00:04', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-25 04:00:04,056: DEBUG/Worker-1] (0.004) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (2, 0, 0, 0, 3, 0, '2018-04-24'); args=[2, 0, 0, 0, 3, 0, u'2018-04-24']
[2018-04-25 04:00:04,099: DEBUG/Worker-1] (0.002) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '0308fed1-cd5d-4dcb-b7f6-47efed5b9d57'; args=('0308fed1-cd5d-4dcb-b7f6-47efed5b9d57',)
[2018-04-25 04:00:04,120: DEBUG/Worker-1] (0.002) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('0308fed1-cd5d-4dcb-b7f6-47efed5b9d57', 'SUCCESS', NULL, '2018-04-24 20:00:04', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['0308fed1-cd5d-4dcb-b7f6-47efed5b9d57', 'SUCCESS', None, u'2018-04-24 20:00:04', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-26 04:00:02,209: DEBUG/Worker-1] (0.162) SELECT `dashboard_userprofile`.`id`, `dashboard_userprofile`.`password`, `dashboard_userprofile`.`last_login`, `dashboard_userprofile`.`is_superuser`, `dashboard_userprofile`.`username`, `dashboard_userprofile`.`first_name`, `dashboard_userprofile`.`last_name`, `dashboard_userprofile`.`email`, `dashboard_userprofile`.`is_staff`, `dashboard_userprofile`.`is_active`, `dashboard_userprofile`.`date_joined`, `dashboard_userprofile`.`name_cn`, `dashboard_userprofile`.`phone` FROM `dashboard_userprofile`; args=()
[2018-04-26 04:00:02,280: DEBUG/Worker-2] (0.054) UPDATE `celery_taskmeta` SET `hidden` = 1 WHERE `celery_taskmeta`.`date_done` < '2018-04-24 20:00:01'; args=(True, u'2018-04-24 20:00:01')
[2018-04-26 04:00:02,484: DEBUG/Worker-2] (0.041) DELETE FROM celery_taskmeta WHERE hidden=1; args=(True,)
[2018-04-26 04:00:02,525: DEBUG/Worker-2] (0.003) UPDATE `celery_tasksetmeta` SET `hidden` = 1 WHERE `celery_tasksetmeta`.`date_done` < '2018-04-24 20:00:02'; args=(True, u'2018-04-24 20:00:02')
[2018-04-26 04:00:02,527: DEBUG/Worker-2] (0.001) DELETE FROM celery_tasksetmeta WHERE hidden=1; args=(True,)
[2018-04-26 04:00:02,577: DEBUG/Worker-1] (0.022) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-25%', 0)
[2018-04-26 04:00:02,583: DEBUG/Worker-1] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-25%', 1)
[2018-04-26 04:00:02,591: DEBUG/Worker-1] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-25%', 2)
[2018-04-26 04:00:02,604: DEBUG/Worker-1] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-25%', 3)
[2018-04-26 04:00:02,615: DEBUG/Worker-1] (0.003) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-25%', 4)
[2018-04-26 04:00:02,621: DEBUG/Worker-2] (0.006) SELECT `celery_taskmeta`.`id`, `celery_taskmeta`.`task_id`, `celery_taskmeta`.`status`, `celery_taskmeta`.`result`, `celery_taskmeta`.`date_done`, `celery_taskmeta`.`traceback`, `celery_taskmeta`.`hidden`, `celery_taskmeta`.`meta` FROM `celery_taskmeta` WHERE `celery_taskmeta`.`task_id` = '360e99a0-2dad-4e40-aca9-6eebc2ccf8da'; args=('360e99a0-2dad-4e40-aca9-6eebc2ccf8da',)
[2018-04-26 04:00:02,629: WARNING/Worker-1] {'user_id': 1L, 'type4': 0, 'type1': 0, 'type0': 0, 'type3': 0, 'type2': 0}
[2018-04-26 04:00:02,764: DEBUG/Worker-2] (0.030) INSERT INTO `celery_taskmeta` (`task_id`, `status`, `result`, `date_done`, `traceback`, `hidden`, `meta`) VALUES ('360e99a0-2dad-4e40-aca9-6eebc2ccf8da', 'SUCCESS', NULL, '2018-04-25 20:00:02', NULL, 0, 'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA'); args=['360e99a0-2dad-4e40-aca9-6eebc2ccf8da', 'SUCCESS', None, u'2018-04-25 20:00:02', None, False, u'eJxrYKotZIzgYGBgSM7IzEkpSs0rZIotZC7WAwBWuwcA']
[2018-04-26 04:00:02,773: DEBUG/Worker-1] (0.012) INSERT INTO `work_order_orderstatistics` (`uid_id`, `type0`, `type1`, `type2`, `type3`, `type4`, `statime`) VALUES (1, 0, 0, 0, 0, 0, '2018-04-25'); args=[1, 0, 0, 0, 0, 0, u'2018-04-25']
[2018-04-26 04:00:02,822: DEBUG/Worker-1] (0.005) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 0); args=(u'%2018-04-25%', 2, 0)
[2018-04-26 04:00:02,832: DEBUG/Worker-1] (0.003) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 1); args=(u'%2018-04-25%', 2, 1)
[2018-04-26 04:00:02,841: DEBUG/Worker-1] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 2); args=(u'%2018-04-25%', 2, 2)
[2018-04-26 04:00:02,848: DEBUG/Worker-1] (0.002) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 3); args=(u'%2018-04-25%', 2, 3)
[2018-04-26 04:00:02,852: DEBUG/Worker-1] (0.001) SELECT COUNT(*) AS `__count` FROM `work_order_workorder` WHERE (`work_order_workorder`.`apply_time` LIKE '%2018-04-25%' AND `work_order_workorder`.`assign_to_id` = 2 AND `work_order_workorder`.`type` = 4); args=(u'%2018-04-25%', 2, 4)
